Unnamed: 0,label,text,label_num
1241,ham,"Subject: re : southern
darren :
i zeroed the path on deal 284599 , and left 4 , 500 pathed on 339604 at meter
4132 , and pathed 5 , 000 for both deals 341801 & 341808 at meter 67 for 7 / 24
only . i also notified betsy boring / southern about the situation and
explained to her that any deal they make on eol cannot be changed in any way ,
however we would move the gas for the 24 th only because we ok ' d the change
before we realized it was an eol deal .",0
2156,ham,"Subject: re : tenaska iv
any word yet ? i don ' t mean to rush you , but tenaska iv is being very
persistent .
- - - - - - - - - - - - - - - - - - - - - - forwarded by megan parker / corp / enron on 12 / 04 / 2000
03 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : megan parker 12 / 01 / 2000 02 : 45 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : re : tenaska
that sounds great . because of the accrual , i cannot draft this today . i
will try it on monday . what about the demand fee for the payable to tenaska
iv . do you think that is a good idea ? i explained it to kris hanson and she
agreed that it was the best way to book this payable . we would need a new
demand purchase ticket for tenaska iv on the cleburne desk in the amount of
$ 2 , 803 , 586 . 41 with no volume and no commodity . this is more than we owe
tenaska iv , but i will net it with the tenaska iv sale and the $ 0 . 04 demand
fee to pay a net amount of $ 1 , 551 , 050 . 76 . i have attached my spreadsheet
which details our payment . we will have to adjust this number once we get
the actual volumes . i would like to pay tenaska iv next week , so please let
me what you think .
thanks ,
megan",0
301,ham,"Subject: the expatriate zone - issue # 1 2 / 14 / 00
the expatriate zone 1 / 15 / 00 issue # 1
where every day is "" just another shitty day in paradise ""
the zine for the tropically impaired
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - in this issue
* featured expatriate of the month - james "" sunny jim "" white
* travel into "" the zone "" - and beat the irs at the same time .
* "" jimmydotcom "" - where ' s that parrot head book we ' ve been hearing about ?
* club trini update
* millennium change bubba style - see what all the hullabaloo online was
about .
* cabo 1999 - bad boys of the "" expatriated phan club "" spotted south of the
border .
* parrothead pilots association - new club in the making .
- - - - - - - - - - - - - - - - - - - -
for the web page edition go to :
it includes some great pictures . we suggest printing it out and laying it out
on your coffee table . that way , you have somewhere to set your "" red stripe ""
so you don ' t leave rings on the table .
- - - - - - - - - - - - - - - - - - - -
welcome to the expatriate zone
welcome to the "" first "" issue of "" the expatriate zone , "" the official
newsletter of the new "" expatriate zone "" web site . after publishing "" the
temperate zone "" for the past two years , i ' m taking the opportunity to join
forces with bob segel who has been publishing "" the coconut modem "" with karen
coyne since april of 1994 .
last year , after operating in aol exclusively , bob created "" parrotkey . com ""
out on the "" internet "" where it would join it ' s sister site on aol and be
accessible to all parrot heads . at the time bob expanded "" pk , "" we had been
working on my little area of "" club st . somewhere , "" and the new
"" parrotkey . com "" seemed like the perfect place to open the doors of the club .
while we were talking about the direction we wanted to see "" club st .
somewhere "" and "" parrot key "" go , we could see that this was the perfect chance
to , as emeril says , "" kick it up a notch . ""
jimmy buffett ' s music was a big part of our lives , but even more so was the
"" expatriate lifestyle "" he sang about . a lifestyle that includes tropical
travel , sailing , boating , parasailing and surfing , and yes , the music and
lyrics of mr . james w . buffett .
so it is , that we created our new web site , "" the expatriate zone ""
, along with this newsletter of that same
name . in december , "" the expatriate zone "" opened its doors with its "" island
trading post "" with its holiday shopping service at the "" island trading post . ""
over 3 , 600 people visited the site the first day , and daily prizes were
awarded for the first two weeks . the "" island trading post "" will open again
soon , offering a complete line of tropical items , not just to those of us
that live a few blocks from wal - mart , but also for those of us lucky enough
to be on a sailboat or living on an island . for not , we ' ll start with the
"" t - shirt of the month . ""
we want "" the expatriate zone "" to not only keep you entertained and informed
while you toil away at your everyday "" corporate gig , "" but it will also get
you ready for that day you finally shuck it all and disappear down into "" the
expatriate zone . ""
we hope you all enjoy our new effort , and also continue to visit "" parrot key ""
and "" club st . somewhere . "" both of which will be closely associated with "" the
expatriate zone "" and "" parrotkey . com . ""
jackson & bob
- - - - - - - - - - - - - - - - - - - -
"" expatriate of the month ""
james "" sunny jim "" white
when i first ventured on the internet in 1995 , i ran in to a guy named "" sunny
jim "" who was living down in the cayman islands . we never really got a chance
to connect , for which i am truly sorry . but , when something is supposed to
happen , it usually does .
on the first leg of my "" road dawg "" tour
( click on "" road dawg "" ) i stayed with my good friend alex & janet leist and
their wonderful children . over the five days i stayed at their house , alex
and i listened to a lot of music , and one of the guys we both liked was
"" sunny jim . "" i bought one of james ' cds from alex , and fell in love with it
immediately . the cd was his second , called "" life in the laid back lane . ""
little did i know that i would meet up with james and his roady "" shady floyd ""
several times over the next six months . james was embarking on his first real
tour of the us since he moved "" down island "" almost twelve years ago . we got
several chances to talk over the summer , and we will have an in depth article
about this "" expatriate "" soon on "" the expatriate zone "" web site . be sure to
watch for it .
in the meantime , here are a couple of quick things i learned about this great
musician . when i asked him about his "" expatriate "" status , his reply was ,
"" technically , an expatriate is someone who lives outside their own country ,
for whatever reason . for some it ' s legal reasons , others just because they
want to , or that ' s where the work is . i have been an expatriate for nearly
twelve years now . i have pretty fully lived the whole caribbean experience ,
from climbing the coconut trees and spear fishing , to sailing , scuba diving ,
hot afternoons on the beach and romantic moonlit nights under the swaying
palms . ""
even as james is about to repatriate himself and his family , i ask if there
were any other places he would consider living as an expatriate ? "" maybe
somewhere on the coast of mexico or in a group of islands that are all within
sailing distance of one another , "" was the advice he gave .
until we can learn more of "" sunny jim ' s "" world , stop by his web site at
and if you don ' t have one of his cds , including his
latest release "" sandbar serenade , "" for goodness sake , pick one up . you can
also read a great interview alex conducted with james at
- - - - - - - - - - - - - - - - - - - -
travel into "" the zone ""
"" some are running from the irs ""
we strongly believe that we all have to get away from our computer screens
and out into the real world as often as we can . does this mean we give up one
our most useful tools of communication , computers ? heck no ! with laptops ,
cell phones and gps systems , we can go anywhere , and still stay in touch if
we feel the need . but get real and throw that "" pager "" away as soon as you can .
we hope to keep this section current and informative , hopefully hearing from
those of you already living your lives in "" the zone , "" helping the rest of us
prepare for our getaway from the cities . i ' m sure there are some of us that
are preparing to "" disappear "" to places like costa rica , where the "" the
expatriate zone "" will become an important tool .
how would you like to check out a place to "" disappear "" to and write it off
your taxes at the same time ? want to go down into "" the zone "" to places like
the bahamas , belize , st . croix , puerto rico , bonaire , the dominica republic
or saba ? want to do something for the planet , work with dolphins , save a
coral reef , or study monkeys and the rain forest at the same time ?
well we have the answer . check out these organization ' s web sites , and then
get some advice from your financial advisor on 501 c non - profit organizations .
depending on the tax bracket you ' re in , uncle sam could end up paying for up
to half the trip .
the oceanic society
earthwatch institute
reef , the reef environmental education foundation
after that , all that ' s left is to make that plane reservation , and remember ,
"" no plane on sunday . ""
- - - - - - - - - - - - - - - - - - - -
"" jimmydotcom ""
after many delays , "" jimmydotcom "" has finally gone to the printer with a due
date of the middle of april . i hit some "" bumps in the road "" on my way to
publishing the first ever book about the parrot head phenomena , but it was
all worth it .
this book isn ' t about jimmy buffett , it ' s about the effect of the internet on
parrot heads . for more information , visit . we
have a complete outline of the book , reviews from other parrot heads , and
samples of the pages on the site .
financial considerations have limited the first printing to 1 , 000 copies at
the present time , so if your even thinking of buying a book , i suggest you
reserve your copy by putting your name on the "" reservation list . "" you will be
under no financial obligation . it will simply indicate to my financial
partners ( who aren ' t parrot heads ) , just how many books we need to print . do
it right away , because pre - sales were brisk , and if enough of you reserve a
copy , i can get the financing to expand the first printing .
let ' s show the world what parrot heads stand for by making this book a big
success . when i was on the bhotm tour this summer , i had many people tell me
they wanted to buy an extra book to give to their boss . they wanted the boss
to understand why getting the day off for a buffett concert is so important .
maybe it will help the rest of us to explain ourselves to our friends "" that
just don ' t get it . ""
here ' s one of the latest reviews of the book from bob robinson , founder &
president of the sandlapper phc in south carolina . i had a great time with
this club on the "" road dawg "" tour , and shared an advance copy with his club :
"" when we received jackson ' s plea for pictures , our members were blown away .
we hustled up a package of pix , as did a majority of the parrot head clubs
from around the globe , and the result is pure parrothedonistic pleasure . this
collection is bound for glory in the annals of island time . if moderation is
your key to life then stay away from jimmydotcom , ' cause this book is packed
with those stories only we can tell . congratulations bubbafreak ! ""
bobrob sandlapper phc
- - - - - - - - - - - - - - - - - - - -
club trini update
speaking of expatriates , how about the guys who play the true music of "" the
zone ? "" club trini ' s long awaited live cd will finally be coming out this
april , one year after it ' s recording . jimmy has been keeping mike and robert
pretty busy , so it ' s understandable that it took awhile . it will be the third
in the "" margaritaville cafe - late nite "" series . i can ' t wait to hear it , as
my wife and i were some of the lucky ones who were in new orleans when it was
recorded .
you can get a look at all the songs included on the new cd at club trini ' s
revamped web site at . along with the great songs we ' ve
become accustomed to , are a few i ' m pretty excited about . if you haven ' t
heard ct ' s version of "" african friend "" you ' re in for a real treat . along with
that , is a song that tina and nadirah have been treating audiences to this
past summer , "" cario "" and bob marley ' s "" no woman , no cry . ""
at the new web site , fans can "" now "" order their favorite club trini cds using
their credit cards . so there ' s no excuse to not owning everything available .
i think a true "" expatriate musical library "" is incomplete without club trini .
this summer , helen hiatt , jimmy and the coral reefer ' s wardrobe designer ,
came up with a shirt that club trini members lovingly call the "" ice cream
vendor "" shirt , which they wear out front at the start of the concert . ok ,
pete sometimes forgets his , and when he does have it on , it lost it ' s sleeves
somewhere along the way . there ' s a great design that has been applied to a
t - shirt that we all can own . check it out at their site .
- - - - - - - - - - - - - - - - - - - -
jesters and friends
note card series
tro - pics has just released their first note cards
series from their "" jesters and friends "" original oils . friends , places and
musicians from past years have inspired these cards and parrot heads and
expatriates alike will want to have these great looking cards for those times
when an email just isn ' t personal enough .
the original artwork is also on sale at this site , so be sure to stop by and
visit them . included in the "" jesters "" series are our good friends tim glancey
and wally nickel .
- - - - - - - - - - - - - - - - - - - -
millennium change bubba style
i ' ve got to tell you , i wasn ' t buying into this "" new millennium "" thing , one
bit . in fact , i had almost decided not to go to the buffett new year ' s eve
show . nothing to do with jimmy , but i just didn ' t get the whole hype . but at
the last minute , i had a change of heart .
and now after being a special guest at seagram ' s party honoring the new
margaritaville tequila , i ' m sure glad i went . the shows kind of melded
together for me , making the millennium change over very special .
if you want to hear more about this or see some pictures of both , visit our
new "" the expatriate zone "" web site at and go to
the web version of this newsletter .
- - - - - - - - - - - - - - - - - - - -
flash ! ! ! "" expatriated phans "" spotted south of the border
after making both of "" tropo travel ' s "" previous trips down to cobo san lucas ,
mexico , i had to miss this year ' s trek due to my being with the "" beach house
on the moon "" tour on it ' s florida , new orleans and houston swing .
as the story goes , those bad boys and girls from "" the expatriated phan club ""
showed up again , mainly for the t - shirts that
said , "" too much tequila . . . or not quite enough "" on the back . who are those
people anyway ? whenever i go to their web site , all of them have black bars
covering their eyes . if you want to see pictures of the trip or need info for
"" down to the banana republics - 2000 "" visit mike
mclain also has some other great trips planned this year , check them out .
speaking of "" tropo travel , "" if you need a hotel room for the vegas or irvine
shows and want a great deal , visit there site for some great rates . i ' m
joining some of my parrot head friends at the "" key largo , "" though i ' m kind of
afraid to be in a town like vegas with sue and ponch aprea from the detroit
phc . i ' m joining a lot of my other friends i met on the road there too . i
hate seeing jimmy in vegas , but i ' ve got to keep the streak alive , and seeing
all my parrot head friends will make it all worthwhile . i hope peter mayer
ends up playing there again this year .
and speaking of those great t - shirts , we have some neat shirts available at
the "" island store . "" they ' re similar to the shirt you got if you went on this
year ' s trip , except they have "" tropo travel ' s "" seaplane on the back and the
"" no bad days "" logo on the front breast . you can see a picture at
.
- - - - - - - - - - - - - - - - - - - -
parrothead pilots association
here are a couple of tidbits for your "" airplane nuts "" and pilots out there .
a new online friend who ' s a medivac chopper pilot is trying to start a parrot
head ' s pilot ' s association . if you ' re interested , contact dan at
.
i also ran across a really cool page that features jimmy ' s "" hemisphere
dancer "" including it ' s "" jamaican bullet hole . "" ed booth , jr . an attorney from
jacksonville , florida , who belongs to "" lawyer - pilots bar association "" is the
webmaster and creator .
the web site is "" grumman n 928 j "" ( flashback - how many of you remember the tv
show ' whirly birds ' ? wasn ' t their number n 975 b ? ) and is at
it shows a lot of pictures of jimmy ' s 1954
grumman i think you ' ll enjoy .
now all we need is for these guys to team up with the parrot heads pilot ' s
association .
- - - - - - - - - - - - - - - - - - - -
this document is copyrighted 2000 by st . somewhere press , publisher . "" the
expatriate zone "" is a trademark of st . somewhere press . you are permitted
and encouraged to copy this document in its entirety ( including this message )
and email it to friends , etc .
to subscribe or unsubscribe to this newsletter , simply go to :
this document is copyrighted 2000 by st . somewhere press , publisher . the
expatriate zone is a trademark of st . somewhere press . you are permitted
and encouraged to copy this document in it ' s entirety ( including this
message ) and email it to friends , etc .
to subscribe or unsubscribe from this newsletter please visit :
",0
678,ham,"Subject: cp & l data
act _ flow is from our system . cp & l flow is from cp & l . all volumes are in mmcf .",0
3762,spam,"Subject: fwd : transferring today ?
rn $ 0 by tomom . nling , nmicks , npe . . . juest incr honeple . e arpting onlicatir aited tio apayjupy thowing uto yowser tt staay . . .
wwlearunts . us
owners holiday ' s holidays default ' s .
trap pack carefully log society ' s home advising .
reference home ' s affair reference ' s honest expressing expression trap ' s hope affair ' s define pack ' s soft .
",1
822,ham,"Subject: june 2000 co - owners volumes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 25 / 2000
05 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 05 / 25 / 2000 05 : 03 : 40 pm
to :
cc :
subject : june 2000 co - owners volumes
please see the attached list of co - owners volumes for june 2000 .
steve
- 0600 co - owners volumes to enronl . xls
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 25 / 2000
05 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jacqueline blanchard "" on 05 / 25 / 2000 05 : 07 : 05
pm
to :
cc :
subject : quarantine bay
- text . htm",0
4149,spam,"Subject: renew your vitality
i ' ve been using your product for 4 months now . i ' ve increased my
length from 2
to nearly 6 . your product has saved my sex life . - matt , fl
my girlfriend loves the results , but she doesn ' t know what i do . she
thinks
it ' s natural - thomas , ca
pleasure your partner every time with a bigger , longer , stronger unit
realistic gains quickly
to be a stud press here
but even as the red sun peeped curiously over the horizon he was
awakened by a most unusual disturbance - - a succession of hoarse screams and a
pounding of the air as from the quickly revolving blades of some huge
windmill
oranjestad , aruba , po b
1200
the cab - horse , who was browsing near , lifted his head with a sigh he
rubbed his eyes and looked around
",1
552,ham,"Subject: during / after hours contact information
here are lisa maillet and my contact information . would one of you over the
next few days email back with the correct contact information ( business hour
and after hours ) so we can have on hand in preparation for gas flows .
thanks
trey
lisa maillet
work # 508 - 786 - 7205
home # 781 - 894 - 4465
mobile # 508 - 326 - 2435
trey christensen
work # 713 - 613 - 4396
home # 713 - 668 - 0488
pager # 800 - 759 - 7243 pin # 2377872
mobile # 713 - 416 - 3014",0
1926,ham,"Subject: re : coastal ctr # 96008903 meter 0984179 sit # 135714
having discussed the matter with brian riley , hpl has no intention of
contacting coastal to negotiate any type of deal affecting the gas received
in september at at meter 4179 . it was brian ' s opinion that the gas should be
considered strangers gas since hpl has no contract or price . it is
suggested that nick moshou contact his counterpart at coastal , relaying this
information and suggesting coastal ' s trader contract brian riley .
donald
mary poorman @ enron
10 / 27 / 2000 10 : 05 am
to : nick moshou / corp / enron @ enron
cc : anita luong / hou / ect @ ect , brian m riley / hou / ect @ ect , pat
clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect , donald p
reinhardt / hou / ect @ ect
subject : re : coastal ctr # 96008903 meter 0984179 sit # 135714
nick ,
i understand that they terminated their agreement . however , i don ' t feel
that we can confiscate their production . we need to either pay them for the
gas , or cut a deal to redeliver a like volume to them at another meter .
given the decrease in prices from september to current and prompt month , i
would guess that they want to be paid . we won ' t know that until we call
them . i don ' t know where the responsibility lies as far as calling to
explain to them that we took delivery of their gas until the meter was
shut - in .
please let me know if i can do anything further to assist .
mary",0
2287,ham,"Subject: hpl nom for december 27 , 2000
( see attached file : hplnl 227 . xls )
- hplnl 227 . xls",0
3578,ham,"Subject: fw : on call ( revised )
correction on west desk
brandee jackson
713 - 345 - 4013
w e e k e n d s y s t e m s a v a i l a b i l i t y
f o r
november 2 , 2001 5 : 00 pm through november 5 , 2001 12 : 00 am
scheduled system outages :
ardmore data center - facility operations : no scheduled outages .
azurix : no scheduled outages .
eb 34 data center - facility operations : no scheduled outages .
edi :
impact : corp
time : fri 11 / 2 / 2001 at 12 : 00 : 00 pm ct thru sun 11 / 4 / 2001 at 4 : 00 : 00 am ct
fri 11 / 2 / 2001 at 10 : 00 : 00 am pt thru sun 11 / 4 / 2001 at 2 : 00 : 00 am pt
fri 11 / 2 / 2001 at 6 : 00 : 00 pm london thru sun 11 / 4 / 2001 at 10 : 00 : 00 am london
outage : edi _ qa oracle database upgrade
environments impacted : corp
purpose : to comply with corporate standardization
backout : restore the database to its original state
contact ( s ) : maria santiago 713 - 345 - 7354
john kratzer 713 - 345 - 7672
karen o ' grady 713 - 345 - 7149
ees :
impact : ees
time : thu 11 / 1 / 2001 at 6 : 00 : 00 pm ct thru sun 11 / 4 / 2001 at 12 : 00 : 00 am ct
thu 11 / 1 / 2001 at 4 : 00 : 00 pm pt thru sat 11 / 3 / 2001 at 10 : 00 : 00 pm pt
fri 11 / 2 / 2001 at 12 : 00 : 00 am london thru sun 11 / 4 / 2001 at 6 : 00 : 00 am london
outage : migrate eeshou - fslto san
environments impacted : ees
purpose : new cluster server is on san and san backups
this will provide better performance , server redundancy , and backups should complete without problems .
backout : take new server offline ,
bring up old servers
change users profiles back to original settings .
contact ( s ) : roderic h gerlach 713 - 345 - 3077
enron center south data center - facility operations : no scheduled outages
enron north american lans :
impact : ardmore
time : sat 11 / 3 / 2001 at 10 : 00 : 00 pm ct thru sun 11 / 4 / 2001 at 2 : 00 : 00 am ct
sat 11 / 3 / 2001 at 8 : 00 : 00 pm pt thru sun 11 / 4 / 2001 at 12 : 00 : 00 am pt
sun 11 / 4 / 2001 at 4 : 00 : 00 am london thru sun 11 / 4 / 2001 at 8 : 00 : 00 am london
outage : add redundant connections between ard - cor - ccxl / 2 and ena - cxl / 2 - ard
environments impacted : all
purpose : increased bandwidth / resiliency available on the man
backout : put original equipment / configs back in place
contact ( s ) : dennis mcgough 713 - 345 - 3143
impact : ebs
time : sat 11 / 3 / 2001 at 1 : 00 : 00 pm ct thru sat 11 / 3 / 2001 at 4 : 00 : 00 pm ct
sat 11 / 3 / 2001 at 11 : 00 : 00 am pt thru sat 11 / 3 / 2001 at 2 : 00 : 00 pm pt
sat 11 / 3 / 2001 at 7 : 00 : 00 pm london thru sat 11 / 3 / 2001 at 10 : 00 : 00 pm london
outage : relocate ebs portland servers and switch pdx - 3 wtcpl - swxl
environments impacted : ebs
purpose : existing equipment rack removed in order to install new phone system .
backout : none . space must be vacated .
contact ( s ) : chris shirkoff 503 - 778 - 0920 8774937918 @ skytel . com
dave steiner 503 - 703 - 1553
field services : no scheduled outages .
internet : no scheduled outages .
messaging :
impact : corp notes
time : fri 11 / 2 / 2001 at 9 : 00 : 00 pm ct thru sat 11 / 3 / 2001 at 1 : 00 : 00 am ct
fri 11 / 2 / 2001 at 7 : 00 : 00 pm pt thru fri 11 / 2 / 2001 at 11 : 00 : 00 pm pt
sat 11 / 3 / 2001 at 3 : 00 : 00 am london thru sat 11 / 3 / 2001 at 7 : 00 : 00 am london
outage : cnotes server reboots
environments impacted : all users on any of the mailservers listed below
purpose : scheduled @ 2 week interval
backout : make sure server comes up .
contact ( s ) : trey rhodes ( 713 ) 345 - 7792
impact : ei
time : fri 11 / 2 / 2001 at 9 : 00 : 00 pm ct thru sat 11 / 3 / 2001 at 1 : 00 : 00 am ct
fri 11 / 2 / 2001 at 7 : 00 : 00 pm pt thru fri 11 / 2 / 2001 at 11 : 00 : 00 pm pt
sat 11 / 3 / 2001 at 3 : 00 : 00 am london thru sat 11 / 3 / 2001 at 7 : 00 : 00 am london
outage : ei notes server maintenance
environments impacted : ei local / domestic / foreign sites
purpose : scheduled @ 2 week interval
backout : n / a
contact ( s ) : david ricafrente 713 - 646 - 7741
impact : ees
time : fri 11 / 2 / 2001 at 8 : 30 : 00 pm ct thru fri 11 / 2 / 2001 at 11 : 30 : 00 pm ct
fri 11 / 2 / 2001 at 6 : 30 : 00 pm pt thru fri 11 / 2 / 2001 at 9 : 30 : 00 pm pt
sat 11 / 3 / 2001 at 2 : 30 : 00 am london thru sat 11 / 3 / 2001 at 5 : 30 : 00 am london
outage : ees notes server reboots
environments impacted : all users on any of the mailservers listed below
purpose : scheduled @ 2 week interval on lst and the 3 rd friday of each month .
backout :
contact ( s ) : dalak malik 713 - 345 - 8219
market data : no scheduled outages .
nt : no scheduled outages .
os / 2 : no scheduled outages .
other :
impact :
time : sat 11 / 3 / 2001 at 9 : 00 : 00 pm ct thru sun 11 / 4 / 2001 at 12 : 00 : 00 am ct
sat 11 / 3 / 2001 at 7 : 00 : 00 pm pt thru sat 11 / 3 / 2001 at 10 : 00 : 00 pm pt
sun 11 / 4 / 2001 at 3 : 00 : 00 am london thru sun 11 / 4 / 2001 at 6 : 00 : 00 am london
outage : migrate ebs common data to corp environment and update dfs
environments impacted : any user accessing o : ebs
purpose : will be migrating all common data from o : ebs houston and o : ebs portland to corp servers in houston and their corresponding ebs servers will be decommissioned . o : ebs shepherd and o : ebs loopcentral will also be migrated and their corresponding ebs servers will be decommissioned . o : ebs will be removed from dfs and the dfs entries will be re - inputed in order to decommission the ebs dfs server . this needs to be done as part of the decommissioning of the ebs environment .
backout : leave ebs data servers and dfs servers online and re - input the dfs links .
contact ( s ) : mark wolf 713 - 345 - 6389
impact : hr
time : sat 11 / 3 / 2001 at 8 : 00 : 00 am ct thru sat 11 / 3 / 2001 at 11 : 00 : 00 am ct
sat 11 / 3 / 2001 at 6 : 00 : 00 am pt thru sat 11 / 3 / 2001 at 9 : 00 : 00 am pt
sat 11 / 3 / 2001 at 2 : 00 : 00 pm london thru sat 11 / 3 / 2001 at 5 : 00 : 00 pm london
outage : replace cd - rom in hr - db - 5
environments impacted : hr lan
purpose : the cd - rom drive has failed and needs to be replaced .
backout :
contact ( s ) : brandon bangerter 713 - 345 - 4904
mark calkin 713 - 345 - 7831
raj perubhatla 713 - 345 - 8016 281 - 788 - 9307
impact : nahou - rem 2
time : sun 11 / 4 / 2001 at 1 : 00 : 00 pm ct thru sun 11 / 4 / 2001 at 1 : 30 : 00 pm ct
sun 11 / 4 / 2001 at 11 : 00 : 00 am pt thru sun 11 / 4 / 2001 at 11 : 30 : 00 am pt
sun 11 / 4 / 2001 at 7 : 00 : 00 pm london thru sun 11 / 4 / 2001 at 7 : 30 : 00 pm london
outage : upgrade nahou - rem 2 server with latest remedy patch
environments impacted : remedy reporting server
purpose : plug a memory leak in the current version patch .
backout : remove the new executable and rename the arserver . old to arserver . exe
contact ( s ) : james weaver 713 - 345 - 4810
sitara : no scheduled outages .
sun / oss system : no scheduled outages .
telephony : no scheduled outages
terminal server : no scheduled outages .
unify : no scheduled outages .
for assistance
( 713 ) 853 - 1411 enron resolution center
specific help :
information risk management ( 713 ) 853 - 5536
sap / isc ( 713 ) 345 - 4727
unify on - call ( 713 ) 284 - 3757 [ pager ]
sitara on - call ( 713 ) 288 - 0101 [ pager ]
rus / gops / geotools / aprs ( 713 ) 639 - 9726 [ pager ]
oss / ua 4 / tarp ( 713 ) 285 - 3165 [ pager ]
cpr ( 713 ) 284 - 4175 [ pager ]
edi support ( 713 ) 327 - 3893 [ pager ]
ees help desk ( 713 ) 853 - 9797 or ( 888 ) 853 - 9797
tds - trader decision support on - call ( 713 ) 327 - 6032 [ pager ]",0
645,ham,"Subject: fw : special prayer request
- - - - - original message - - - - -
from : celestedeo @ aol . com
sent : tuesday , april 11 , 2000 1 : 21 pm
subject : special prayer request
hi ,
i am coming to you with a very special prayer request . we have some good
friends here in nashville , mark and melanie burress and their one year old
baby gracie , who have recently received some devastating news . mark was
diagnosed in december with leukemia . his is normally a very slow spreading
form of the disease but unfortunately his is spreading extremely fast . he
also has a rare dna type and only about 12 people on the bone marrow donor
list ( out of 4 . 5 million ) were possible matches and all have since been
elimnated . we held a bone marrow drive in his behalf at church this past
weekend and over 1200 people came to donate . this amazed the people running
the drive because they said they normally get a few hundred at the most .
if a donor is not found by june his chances are very , very slim to live to
july . he has chosen to have his bone marrow transplant in houston at the
anderson hospital so i am asking if there is anyone in houston who knows of
a
strong , supportive congregation near the hospital that they may attend ( when
possible ) while they are there , that would be greatly appreciated . if a
donor is located , they say the transplant procedure is very difficult and he
won ' t be able to have any contact with his baby for several months due to
his
immune system being weakened . as you can imagine , this would put his wife
in
a severe state of limbo , having to be primary caregiver to someone who is
incapacitated and a baby without the two being able to be together .
it is difficult to watch someone with so much to give and so much to live
for
to be facing such a hard fight . please keep his family in your prayers and
i
know if there is a miracle with marks ' name on it , god will provide it .
if you could please pass this on to the chi sigs / regina list , every little
prayer they get will be appreciated .
thank you !
celeste ( sasser ) ortega",0
1146,ham,"Subject: nom chnage - 7 / 8 / 2000 - eastrans
please increase deliveries to eastrans to 60 , 000 mmbtu / d for 7 / 8 / 2000 .
the redeliveries will be :
7 , 800 from fuels cotton valley
25 , 000 to pg & e
25 , 000 to hpl ' s cartwheel at carthage
2 , 200 to mobil beaumont
detm will have 4 , 000 mmbtu / d to sell at carthage .",0
